request_id,status,latency_ms,tokens,response_size,success,error
841,200,30754.63,50,558,True,
842,200,29026.23,50,524,True,
843,200,29027.77,50,505,True,
844,200,29655.26,50,532,True,
845,200,29607.07,50,517,True,
846,200,30709.65,50,531,True,
847,200,28989.27,50,529,True,
848,200,28989.18,50,556,True,
849,200,29633.1,50,496,True,
850,200,29630.53,50,545,True,
851,200,30691.16,50,530,True,
852,200,28995.69,50,547,True,
853,200,28995.42,50,534,True,
854,200,29639.55,50,531,True,
855,200,29595.63,50,552,True,
856,200,30700.9,50,512,True,
857,200,29003.25,50,521,True,
858,200,28999.12,50,545,True,
859,200,29652.11,50,541,True,
860,200,29589.05,50,517,True,
861,200,30711.47,50,534,True,
862,200,29008.02,50,519,True,
863,200,29008.04,50,522,True,
864,200,29663.37,50,546,True,
865,200,29603.96,50,523,True,
866,200,30715.04,50,533,True,
