request_id,status,latency_ms,tokens,response_size,success,error
457,0,300299.51,0,0,False,
458,0,300299.12,0,0,False,
459,0,300299.43,0,0,False,
460,0,300299.01,0,0,False,
461,0,300299.51,0,0,False,
462,0,300298.9,0,0,False,
463,0,300299.4,0,0,False,
464,0,300298.72,0,0,False,
465,0,300299.18,0,0,False,
466,0,300298.73,0,0,False,
467,0,300299.41,0,0,False,
468,0,300298.54,0,0,False,
469,0,300299.28,0,0,False,
470,0,300298.38,0,0,False,
471,0,300298.14,0,0,False,
472,0,300298.75,0,0,False,
473,0,300298.87,0,0,False,
474,0,300298.36,0,0,False,
475,0,300298.79,0,0,False,
476,0,300298.22,0,0,False,
477,0,300298.85,0,0,False,
478,0,300298.14,0,0,False,
479,0,300298.59,0,0,False,
480,0,300298.0,0,0,False,
481,0,300298.55,0,0,False,
482,0,300297.84,0,0,False,
483,0,300298.52,0,0,False,
484,0,300297.68,0,0,False,
485,0,300298.41,0,0,False,
486,0,300297.57,0,0,False,
487,0,300297.39,0,0,False,
488,0,300298.02,0,0,False,
489,0,300298.05,0,0,False,
490,0,300297.45,0,0,False,
491,0,300297.99,0,0,False,
492,0,300297.32,0,0,False,
493,0,300297.87,0,0,False,
494,0,300297.2,0,0,False,
495,0,300297.06,0,0,False,
496,0,300297.68,0,0,False,
497,0,300297.13,0,0,False,
498,0,300296.5,0,0,False,
499,0,300297.4,0,0,False,
