request_id,status,latency_ms,tokens,response_size,success,error
309,200,197780.98,50,448,True,
310,200,198489.42,50,449,True,
311,200,199334.96,50,441,True,
312,200,200178.35,50,427,True,
313,200,201022.54,50,461,True,
314,200,201868.39,50,425,True,
315,200,202710.49,50,440,True,
316,200,203426.53,50,422,True,
317,200,204136.56,50,434,True,
318,200,204848.37,50,422,True,
319,200,205556.66,50,423,True,
320,200,206264.78,50,416,True,
321,200,206980.32,50,435,True,
322,200,207692.12,50,441,True,
323,200,208469.6,50,419,True,
324,200,209327.47,50,454,True,
325,200,210187.18,50,430,True,
326,200,211043.84,50,451,True,
327,200,211901.25,50,442,True,
328,200,212758.84,50,442,True,
329,200,213619.79,50,412,True,
330,200,214473.5,50,422,True,
331,200,215329.31,50,474,True,
332,200,216187.56,50,440,True,
333,200,217046.01,50,435,True,
334,200,217771.32,50,432,True,
335,200,218490.15,50,445,True,
336,200,219208.09,50,450,True,
337,200,219957.58,50,422,True,
338,200,220821.41,50,400,True,
339,200,221689.01,50,427,True,
340,200,222552.6,50,436,True,
341,200,223419.06,50,407,True,
342,200,224142.9,50,446,True,
343,200,224862.57,50,418,True,
344,200,225586.14,50,436,True,
345,200,226317.19,50,446,True,
346,200,227080.83,50,428,True,
347,200,227988.38,50,414,True,
348,200,228895.21,50,419,True,
349,200,229655.79,50,428,True,
350,200,230412.47,50,443,True,
351,200,231153.0,50,409,True,
352,200,231911.61,50,418,True,
353,200,232869.67,50,451,True,
354,200,233688.46,50,425,True,
355,200,234468.11,50,435,True,
356,200,235247.74,50,411,True,
357,200,236026.02,50,433,True,
358,200,236802.7,50,442,True,
359,200,237580.5,50,438,True,
360,200,238358.02,50,423,True,
361,200,239131.67,50,389,True,
362,200,239907.67,50,443,True,
363,200,240687.67,50,448,True,
364,200,241462.75,50,458,True,
365,200,242240.08,50,438,True,
366,200,243015.68,50,441,True,
367,200,243788.32,50,437,True,
368,200,244565.55,50,428,True,
369,200,245343.81,50,430,True,
370,200,246131.24,50,444,True,
371,200,246905.83,50,429,True,
372,200,247689.38,50,413,True,
373,200,248466.03,50,376,True,
374,200,249246.97,50,433,True,
375,200,250027.44,50,436,True,
376,200,250801.56,50,413,True,
377,200,251591.04,50,459,True,
378,200,252360.79,50,435,True,
379,200,253139.0,50,427,True,
